12.7184 	9.05676 	A 	16.88 	14.722 	B 	17.3621 	15.2589 	C 	
21.3137 	16.9903 	B 	19.4202 	11.7628 	C 	
16.6068 	16.2571 	B 	16.8216 	11.2309 	C 	
23.5819 	15.7743 	B 	19.5662 	10.1675 	C 	
20.3602 	10.1557 	C 	
19.6006 	18.3364 	C 	
22.0801 	12.6977 	C 	
17.465 	12.2564 	C 	
19.7791 	12.012 	C 	
19.8013 	18.8161 	C 	
21.9474 	11.5581 	C 	
23.6738 	9.3212 	C 	
23.1588 	11.3431 	C 	
18.7131 	13.8049 	C 	
17.7388 	11.6118 	C 	
23.424 	13.0652 	C 	
20.2068 	13.0075 	C 	
22.1397 	9.75992 	C 	
18.9818 	12.193 	C 	
22.2436 	13.6372 	C 	
18.9861 	11.0126 	C 	
17.0594 	15.1345 	C 	
20.5289 	11.4135 	C 	
18.3005 	13.0496 	C 	
22.6434 	11.6115 	C 	
25.2865 	11.3981 	C 	
17.5922 	13.6301 	C 	
23.3509 	10.2868 	C 	
21.9584 	13.7748 	C 	
21.2073 	14.1433 	C 	
22.6045 	14.3515 	C 	
17.5869 	14.1103 	C 	
17.4313 	10.3592 	C 	
24.0967 	10.1536 	C 	
20.1984 	14.3565 	C 	
18.675 	13.8585 	C 	
20.0537 	11.4938 	C 	
20.6927 	14.198 	C 	
18.6311 	13.5378 	C 	
23.6781 	10.6973 	C 	
17.2933 	9.45982 	C 	
14.8886 	13.7863 	C 	
14.9643 	15.5518 	C 	
22.9356 	10.8708 	C 	
20.1996 	11.2533 	C 	
20.6822 	9.94094 	C 	
22.2321 	13.4285 	C 	
22.4451 	14.003 	C 	
24.4213 	12.2356 	C 	
18.9169 	16.3537 	C 	
23.3446 	12.9221 	C 	
16.4018 	12.5895 	C 	
19.7764 	15.7426 	C 	
20.8137 	14.2944 	C 	
20.9695 	14.9293 	C 	
17.346 	11.1723 	C 	
16.7094 	11.3561 	C 	
22.1342 	9.30389 	C 	
23.1249 	6.59627 	C 	
17.5677 	14.3849 	C 	
21.4481 	11.9742 	C 	
22.5359 	9.03093 	C 	
19.089 	13.3164 	C 	
18.0376 	5.04844 	C 	
19.1123 	15.6175 	C 	
20.0001 	17.4419 	C 	
19.7885 	5.58035 	C 	
18.6399 	8.67941 	C 	
22.2842 	12.7077 	C 	
19.4287 	11.7506 	C 	
17.0201 	12.1134 	C 	
23.7022 	12.3291 	C 	
18.9047 	7.42388 	C 	
23.4101 	13.9291 	C 	
20.6054 	13.8161 	C 	
20.3049 	14.1972 	C 	
21.6462 	15.4469 	C 	
21.6903 	12.4991 	C 	
20.8705 	13.467 	C 	
19.031 	9.81678 	C 	
15.6421 	10.5168 	C 	
19.3246 	11.7458 	C 	
20.8503 	14.7137 	C 	
16.2033 	16.0323 	C 	
13.8733 	13.9607 	C 	
18.9547 	10.6511 	C 	
18.5019 	10.6133 	C 	
19.932 	13.4776 	C 	
18.723 	9.06315 	C 	
17.4389 	17.5781 	C 	
21.8084 	13.1502 	C 	
18.9912 	17.5497 	C 	
19.1494 	7.88332 	C 	
16.1072 	10.7836 	C 	
21.7313 	8.4367 	C 	
20.594 	14.3553 	C 	
19.3813 	9.84176 	C 	
24.2337 	12.9463 	C 	
19.1789 	11.0818 	C 	
18.9885 	13.4333 	C 	
19.0978 	12.6998 	C 	
22.7433 	12.4481 	C 	
16.2531 	12.9294 	C 	
16.8561 	11.9015 	C 	
17.5961 	15.2531 	C 	
18.9842 	10.6757 	C 	
20.831 	7.66786 	C 	
19.2475 	7.50768 	C 	
18.6043 	5.91141 	C 	
16.386 	8.5741 	C 	
21.6132 	14.0794 	C 	
19.3008 	6.61298 	C 	
22.1921 	10.7072 	C 	
18.6178 	14.8392 	C 	
20.3945 	12.8225 	C 	
22.6506 	14.7077 	C 	
21.3772 	9.45067 	C 	
19.0638 	12.8521 	C 	
22.3879 	12.08 	C 	
19.4471 	15.6155 	C 	
18.5134 	10.2389 	C 	
20.7154 	9.87988 	C 	
21.3533 	11.7816 	C 	
22.1325 	11.0183 	C 	
11.8187 	15.2881 	C 	
26.1084 	12.6457 	C 	
19.5774 	9.48686 	C 	
21.0634 	11.3773 	C 	
20.4172 	13.9485 	C 	
21.4715 	10.695 	C 	
23.0391 	5.57548 	C 	
25.2747 	9.59207 	C 	
13.8569 	11.1246 	C 	
20.6079 	8.41157 	C 	
20.5104 	13.1038 	C 	
20.5282 	14.6053 	C 	
20.899 	13.0126 	C 	
22.4805 	13.8179 	C 	
20.6359 	12.3376 	C 	
21.0283 	15.4035 	C 	
18.4088 	11.1292 	C 	
22.1754 	9.66279 	C 	
23.9375 	12.8727 	C 	
19.0175 	12.323 	C 	
18.4971 	12.5089 	C 	
20.8599 	11.3202 	C 	
17.7624 	8.13374 	C 	
23.6889 	12.8917 	C 	
19.1006 	13.1036 	C 	
16.4064 	8.5218 	C 	
16.9337 	7.8523 	C 	
19.5566 	9.00285 	C 	
22.1788 	12.4227 	C 	
19.6137 	10.365 	C 	
20.1116 	16.1063 	C 	
26.3846 	17.086 	C 	
19.0432 	10.3392 	C 	
18.4275 	9.70556 	C 	
18.4385 	12.9123 	C 	
22.304 	16.244 	C 	
23.2667 	12.1977 	C 	
19.7494 	13.1078 	C 	
25.3255 	14.8281 	C 	
24.0783 	13.2475 	C 	
20.397 	16.6317 	C 	
20.132 	12.0713 	C 	
23.9418 	11.5765 	C 	
19.3107 	12.4698 	C 	
24.6264 	14.0289 	C 	
20.5872 	11.3046 	C 	
23.1769 	11.1208 	C 	
20.2604 	13.1765 	C 	
18.9926 	14.7487 	C 	
18.7506 	16.6957 	C 	
15.7388 	13.1207 	C 	
20.4284 	8.42731 	C 	
22.2742 	10.3074 	C 	
21.2844 	11.9315 	C 	
19.6903 	13.6532 	C 	
20.786 	9.5309 	C 	
20.8637 	14.2185 	C 	
21.4421 	10.9478 	C 	
18.6557 	10.9266 	C 	
15.9481 	14.5514 	C 	
20.5741 	16.0047 	C 	
20.2047 	14.3714 	C 	
20.1744 	13.7884 	C 	
19.2524 	11.2104 	C 	
18.1749 	9.67698 	C 	
21.0441 	9.50799 	C 	
17.9644 	13.9025 	C 	
20.1613 	10.6175 	C 	
17.5225 	11.8973 	C 	
18.9879 	10.3579 	C 	
26.1511 	10.8013 	C 	
23.7834 	11.4233 	C 	
23.0069 	14.5231 	C 	
17.0863 	11.0047 	C 	
18.5483 	12.06 	C 	
18.5423 	15.0245 	C 	
16.3929 	12.0139 	C 	
17.3915 	9.01361 	C 	
21.4186 	11.8264 	C 	
17.2137 	13.5177 	C 	
16.596 	12.3769 	C 	
20.0472 	10.2028 	C 	
23.1653 	11.8414 	C 	
20.4 	12.2733 	C 	
16.0559 	11.5829 	C 	
16.0944 	9.88915 	C 	
21.8764 	13.7289 	C 	
21.0012 	14.2811 	C 	
16.5826 	8.91038 	C 	
20.8446 	14.7795 	C 	
23.4898 	10.8721 	C 	
15.2792 	15.5367 	C 	
18.8579 	7.25366 	C 	
21.5101 	10.7254 	C 	
24.4135 	14.0615 	C 	
17.7533 	12.1012 	C 	
19.8248 	13.9542 	C 	
23.9617 	13.1812 	C 	
22.6578 	14.3357 	C 	
21.5462 	12.022 	C 	
15.2246 	11.6175 	C 	
20.0844 	9.96498 	C 	
20.6291 	7.23608 	C 	
19.4846 	10.5962 	C 	
16.4426 	14.1229 	C 	
17.3004 	10.6896 	C 	
21.8528 	8.15043 	C 	
21.6917 	12.0014 	C 	
20.4842 	7.38311 	C 	
16.0619 	14.1835 	C 	
20.6396 	15.1454 	C 	
21.5987 	11.3653 	C 	
17.5606 	14.5215 	C 	
17.3955 	10.8706 	C 	
19.5281 	15.7593 	C 	
21.2054 	11.2212 	C 	
20.8306 	6.36232 	C 	
22.6482 	13.1109 	C 	
22.5101 	7.9792 	C 	
19.8345 	9.61183 	C 	
19.6068 	16.6709 	C 	
22.6941 	14.0291 	C 	
21.5246 	11.1251 	C 	
23.2119 	8.92223 	C 	
18.4624 	12.2216 	C 	
19.2483 	14.2329 	C 	
20.4566 	7.55427 	C 	
21.2753 	8.03117 	C 	
20.388 	10.6829 	C 	
16.8746 	11.9793 	C 	
19.9357 	13.6253 	C 	
16.9632 	9.86104 	C 	
21.79 	10.0254 	C 	
19.9556 	14.5397 	C 	
17.5485 	10.8027 	C 	
21.0046 	9.50588 	C 	
18.55 	13.3871 	C 	
21.0028 	14.3054 	C 	
20.1883 	8.32035 	C 	
22.4246 	9.51963 	C 	
15.9627 	12.112 	C 	
19.2822 	15.756 	C 	
20.1944 	11.7079 	C 	
16.9884 	15.7023 	C 	
26.3699 	8.34608 	C 	
19.5699 	8.32933 	C 	
17.2931 	10.6435 	C 	
22.6578 	11.487 	C 	
15.4497 	14.6984 	C 	
16.6268 	9.98759 	C 	
18.1934 	10.931 	C 	
22.9803 	12.5962 	C 	
23.2828 	15.6513 	C 	
20.7085 	11.1079 	C 	
17.6104 	11.7435 	C 	
20.7169 	11.6578 	C 	
21.8002 	10.7874 	C 	
22.0323 	13.0112 	C 	
16.5909 	9.61652 	C 	
24.6052 	13.623 	C 	
17.3672 	13.0505 	C 	
20.4597 	15.8318 	C 	
21.5528 	14.377 	C 	
15.1584 	14.7648 	C 	
22.4031 	15.8384 	C 	
21.1663 	15.3347 	C 	
19.5103 	17.2338 	C 	
18.8982 	13.2326 	C 	
21.3726 	8.79475 	C 	
19.2306 	9.34896 	C 	
19.4916 	9.65208 	C 	
17.939 	14.0321 	C 	
18.4469 	8.94939 	C 	
19.0455 	12.4337 	C 	
18.328 	12.6564 	C 	
19.2584 	14.5337 	C 	
20.3847 	8.8696 	C 	
17.672 	8.67585 	C 	
21.3243 	12.2347 	C 	
19.6499 	13.917 	C 	
23.15 	8.61515 	C 	
20.5038 	8.17926 	C 	
25.763 	10.1536 	C 	
21.8093 	15.8377 	C 	
18.674 	14.8307 	C 	
22.319 	12.5445 	C 	
20.5362 	12.6556 	C 	
21.5492 	11.5543 	C 	
24.1678 	9.64674 	C 	
19.1525 	8.0348 	C 	
16.2229 	13.644 	C 	
19.4116 	12.1105 	C 	
18.0737 	13.2836 	C 	
21.1471 	9.91592 	C 	
22.2299 	8.75325 	C 	
24.4435 	8.28054 	C 	
21.9623 	10.1068 	C 	
18.2762 	12.4195 	C 	
19.426 	16.4328 	C 	
22.1319 	6.1256 	C 	
18.1283 	12.9897 	C 	
19.4896 	9.89205 	C 	
18.6458 	11.5939 	C 	
21.5824 	8.03199 	C 	
19.1978 	11.0519 	C 	
16.1119 	13.5958 	C 	
20.6338 	12.1139 	C 	
21.3149 	7.8628 	C 	
19.4293 	9.30335 	C 	
20.0709 	17.6087 	C 	
20.2732 	12.3062 	C 	
23.4089 	11.059 	C 	
21.5503 	13.3239 	C 	
22.9829 	13.0921 	C 	
20.0748 	10.0798 	C 	
24.1539 	9.64038 	C 	
21.5969 	10.0217 	C 	
19.187 	13.8294 	C 	
18.8739 	11.2504 	C 	
16.3042 	6.12621 	C 	
17.8158 	12.2881 	C 	
21.7901 	17.2124 	C 	
21.8441 	12.8069 	C 	
21.7679 	9.54089 	C 	
18.8241 	11.9428 	C 	
16.3955 	13.0007 	C 	
21.0059 	12.6603 	C 	
22.0792 	13.1152 	C 	
18.8378 	13.6422 	C 	
22.69 	7.75352 	C 	
18.8024 	9.87386 	C 	
20.4789 	12.2119 	C 	
17.0816 	9.76693 	C 	
21.5498 	15.4419 	C 	
21.1794 	9.33793 	C 	
20.6292 	12.1488 	C 	
21.0783 	16.1934 	C 	
17.7222 	12.1521 	C 	
21.2214 	11.4063 	C 	
21.3573 	18.2021 	C 	
24.1524 	12.4194 	C 	
16.3337 	9.83385 	C 	
21.3922 	8.4397 	C 	
20.4817 	6.84256 	C 	
15.1607 	10.2306 	C 	
19.359 	13.7064 	C 	
19.3477 	13.3895 	C 	
25.6328 	12.966 	C 	
17.6265 	13.5716 	C 	
16.81 	10.1184 	C 	
19.7874 	11.0081 	C 	
19.7575 	9.32388 	C 	
17.5104 	9.33144 	C 	
19.3844 	8.00184 	C 	
22.7935 	6.95204 	C 	
14.3263 	13.9721 	C 	
17.2996 	8.40989 	C 	
23.2107 	13.9056 	C 	
28.8767 	12.643 	C 	
17.4681 	9.76589 	C 	
22.5258 	7.11834 	C 	
22.7761 	7.79969 	C 	
19.5864 	13.3459 	C 	
22.2554 	13.2205 	C 	
20.257 	11.3358 	C 	
18.9808 	12.1581 	C 	
21.8278 	12.3481 	C 	
21.793 	9.11608 	C 	
19.311 	13.918 	C 	
16.0623 	6.46331 	C 	
21.5371 	12.2047 	C 	
16.9421 	12.2262 	C 	
23.6913 	12.7586 	C 	
16.3375 	8.45185 	C 	
20.8586 	11.9455 	C 	
21.0791 	11.6956 	C 	
19.7471 	15.0795 	C 	
22.6435 	12.0469 	C 	
21.7585 	12.5921 	C 	
21.9895 	15.7365 	C 	
22.0565 	14.4922 	C 	
22.5709 	11.2835 	C 	
21.5091 	12.7002 	C 	
15.6809 	12.725 	C 	
13.9492 	14.0003 	C 	












































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































